budget,popularity,runtime,vote_count,revenue,release_year,genres,director,vote_average,profit,roi
130000000.0,76.310119,146.0,6495,847423452.0,2013,"['Adventure', 'Action', 'Science Fiction']",Francis Lawrence,7.4,717423452.0,6.518641938461538
135000000.0,63.473086,94.0,1519,368871007.0,2015,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']",Tim Johnson,6.8,233871007.0,2.7323778296296295
132000000.0,48.572726,116.0,2322,591739379.0,2005,"['Adventure', 'Thriller', 'Science Fiction']",Steven Spielberg,6.2,459739379.0,4.482874083333333
130000000.0,38.068736,147.0,1564,273339556.0,2003,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",Michael Bay,6.3,143339556.0,2.1026119692307694
130000000.0,20.678787,90.0,451,554987477.0,2011,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']",Chris Miller,6.4,424987477.0,4.269134438461538
110000000.0,48.829437,100.0,2093,293329073.0,2010,"['Action', 'Mystery', 'Thriller']",Phillip Noyce,6.2,183329073.0,2.6666279363636365
125000000.0,46.115758,139.0,2350,362637473.0,2014,"['Drama', 'Adventure']",Darren Aronofsky,5.6,237637473.0,2.901099784
130000000.0,89.938296,107.0,2061,371940071.0,2011,"['Adventure', 'Animation', 'Mystery']",Steven Spielberg,6.7,241940071.0,2.861077469230769
130000000.0,79.679601,141.0,5877,789804554.0,2004,"['Adventure', 'Fantasy', 'Family']",Alfonso Cuarón,7.7,659804554.0,6.075419646153846
130000000.0,28.840997,165.0,694,49554002.0,2008,['Drama'],Baz Luhrmann,6.3,-80445998.0,0.38118463076923076
130000000.0,42.840582,100.0,2532,243843127.0,2013,"['Science Fiction', 'Action', 'Adventure']",M. Night Shyamalan,5.0,113843127.0,1.8757163615384616
127500000.0,26.548594,82.0,542,354248063.0,2000,"['Animation', 'Family']",Ralph Zondag,6.2,226748063.0,2.7784161803921568
127000000.0,115.597753,97.0,1851,349424282.0,2014,"['Adventure', 'Comedy', 'Fantasy', 'Family']",Shawn Levy,6.1,222424282.0,2.7513722992125986
130000000.0,68.757242,95.0,1918,321887208.0,2010,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']",Tom McGrath,6.7,191887208.0,2.476055446153846
125000000.0,109.984351,152.0,7006,976475550.0,2001,"['Adventure', 'Fantasy', 'Family']",Chris Columbus,7.5,851475550.0,7.8118044
130000000.0,39.448066,96.0,1260,61648500.0,2013,"['Fantasy', 'Action', 'Comedy', 'Crime']",Robert Schwentke,5.4,-68351500.0,0.4742192307692308
140000000.0,271.972889,143.0,6985,655011224.0,2003,"['Adventure', 'Fantasy', 'Action']",Gore Verbinski,7.5,515011224.0,4.6786516
125000000.0,206.227151,123.0,5584,752100229.0,2014,"['Science Fiction', 'Adventure', 'Thriller']",Francis Lawrence,6.6,627100229.0,6.016801832
125000000.0,45.313197,149.0,2704,767820459.0,2006,"['Thriller', 'Mystery']",Ron Howard,6.5,642820459.0,6.142563672
103000000.0,42.40024,102.0,978,500188435.0,2014,"['Animation', 'Adventure', 'Comedy', 'Family']",Carlos Saldanha,6.3,397188435.0,4.856198398058252
110000000.0,2.871739,133.0,3506,407711549.0,2003,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",Bryan Singer,6.8,297711549.0,3.706468627272727
125000000.0,7.255718,130.0,2438,626137675.0,2011,"['Action', 'Thriller', 'Crime']",Justin Lin,7.1,501137675.0,5.0091014
125000000.0,81.499621,129.0,3886,334615000.0,2011,"['Adventure', 'Action', 'Crime', 'Mystery']",Guy Ritchie,7.0,209615000.0,2.67692
125000000.0,47.686442,106.0,2233,232713139.0,2010,"['Adventure', 'Fantasy', 'Action']",Louis Leterrier,5.6,107713139.0,1.861705112
65000000.0,43.129703,113.0,1710,261317921.0,1990,"['Action', 'Adventure', 'Science Fiction']",Paul Verhoeven,7.1,196317921.0,4.020275707692308
160000000.0,27.220157,102.0,510,61698899.0,1999,"['Adventure', 'Fantasy', 'Action']",John McTiernan,6.4,-98301101.0,0.38561811875
130000000.0,90.33681,120.0,2651,276572938.0,2012,"['Action', 'Thriller']",Tony Gilroy,6.0,146572938.0,2.1274841384615386
125000000.0,50.073575,125.0,1418,238207122.0,1997,"['Action', 'Crime', 'Fantasy']",Joel Schumacher,4.2,113207122.0,1.905656976
123000000.0,45.419668,104.0,1386,345141403.0,2000,"['Family', 'Comedy', 'Fantasy']",Ron Howard,6.2,222141403.0,2.8060276666666666
125000000.0,41.380094,124.0,2392,544272402.0,2004,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Roland Emmerich,6.2,419272402.0,4.354179216
125000000.0,54.931334,123.0,1928,546388105.0,2000,"['Adventure', 'Action', 'Thriller']",John Woo,5.9,421388105.0,4.37110484
120000000.0,25.752118,130.0,597,325756637.0,2000,['Drama'],Wolfgang Petersen,6.2,205756637.0,2.714638641666667
130000000.0,60.810723,92.0,2589,289047763.0,2007,"['Adventure', 'Fantasy', 'Action', 'Thriller']",Tim Story,5.4,159047763.0,2.223444330769231
120000000.0,51.328145,127.0,5797,609016565.0,2012,"['Adventure', 'Drama', 'Action']",Ang Lee,7.2,489016565.0,5.0751380416666665
110000000.0,46.834704,114.0,1712,228738393.0,2007,"['Thriller', 'Action', 'Fantasy', 'Horror']",Mark Steven Johnson,5.2,118738393.0,2.079439936363636
120000000.0,62.641286,123.0,2341,415484914.0,2016,"['Action', 'Thriller']",Paul Greengrass,5.9,295484914.0,3.4623742833333333
120000000.0,33.616115,106.0,914,259175788.0,2003,"['Action', 'Adventure', 'Comedy']",McG,5.2,139175788.0,2.1597982333333334
130000000.0,68.889395,124.0,5080,403170142.0,2012,"['Science Fiction', 'Adventure', 'Mystery']",Ridley Scott,6.3,273170142.0,3.1013087846153846
120000000.0,27.990284,78.0,613,169956806.0,2002,"['Family', 'Adventure', 'Animation', 'Comedy']",Rob Minkoff,5.4,49956806.0,1.4163067166666667
115000000.0,67.33767,109.0,3439,286140700.0,2013,"['Science Fiction', 'Action', 'Drama', 'Thriller']",Neill Blomkamp,6.4,171140700.0,2.48818
105000000.0,27.835436,119.0,1570,115772733.0,2004,"['Action', 'Science Fiction']",David Twohy,6.3,10772733.0,1.1025974571428572
120000000.0,66.757869,102.0,2342,242688965.0,2014,"['Action', 'Science Fiction']",José Padilha,5.7,122688965.0,2.0224080416666665
120000000.0,17.060695,135.0,354,93945766.0,2008,"['Action', 'Family', 'Science Fiction']",Lilly Wachowski,5.7,-26054234.0,0.7828813833333333
120000000.0,11.137655,121.0,223,48668907.0,2010,"['Comedy', 'Drama', 'Romance']",James L. Brooks,4.9,-71331093.0,0.405574225
117000000.0,44.906918,109.0,1547,261930431.0,2010,"['Action', 'Comedy']",James Mangold,5.9,144930431.0,2.2387216324786325
120000000.0,67.698004,124.0,4800,286168572.0,2013,"['Action', 'Science Fiction', 'Adventure', 'Mystery']",Joseph Kosinski,6.4,166168572.0,2.3847381
113000000.0,44.108427,140.0,4116,850000000.0,2005,"['Science Fiction', 'Adventure', 'Action']",George Lucas,7.1,737000000.0,7.522123893805309
120000000.0,43.987061,142.0,3992,649398328.0,2002,"['Adventure', 'Action', 'Science Fiction']",George Lucas,6.4,529398328.0,5.411652733333334
115000000.0,106.815545,92.0,5996,562816256.0,2001,"['Animation', 'Comedy', 'Family']",Pete Docter,7.5,447816256.0,4.8940544
120000000.0,15.953444,126.0,4053,415440673.0,2013,"['Action', 'Science Fiction', 'Adventure', 'Fantasy']",James Mangold,6.3,295440673.0,3.4620056083333335
115000000.0,54.035265,136.0,4432,924317558.0,1999,"['Adventure', 'Action', 'Science Fiction']",George Lucas,6.3,809317558.0,8.037543982608696
135000000.0,64.183321,98.0,2399,585178928.0,2013,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Chris Sanders,6.8,450178928.0,4.334658725925926
97250400.0,20.344364,116.0,471,132900000.0,2008,"['Fantasy', 'Adventure', 'Comedy', 'Family']",Thomas Langmann,5.0,35649600.0,1.366575355988253
115000000.0,18.714197,134.0,341,77628265.0,2002,"['Drama', 'Action', 'History', 'War']",John Woo,5.8,-37371735.0,0.6750283913043478
115000000.0,60.467984,114.0,1523,164602163.0,2016,"['Action', 'Adventure', 'Drama']",Cedric Nicolas-Troyan,6.0,49602163.0,1.431323156521739
125000000.0,143.350376,101.0,2636,477200000.0,2014,"['Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']",Jonathan Liebesman,5.8,352200000.0,3.8176
105000000.0,110.153618,91.0,5751,716392705.0,2013,"['Science Fiction', 'Thriller', 'Drama']",Alfonso Cuarón,7.3,611392705.0,6.822787666666667
116000000.0,16.90444,108.0,428,178127760.0,1997,"['Action', 'Adventure', 'Thriller']",Roger Donaldson,5.7,62127760.0,1.5355841379310344
135000000.0,39.873791,112.0,963,245623848.0,2016,"['Fantasy', 'Action', 'Adventure', 'Comedy']",Dave Green,5.8,110623848.0,1.8194359111111111
120000000.0,38.126095,100.0,2278,167977596.0,2015,"['Action', 'Adventure', 'Science Fiction']",Josh Trank,4.4,47977596.0,1.3998133
110000000.0,48.780039,108.0,2862,574480841.0,2006,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",Shawn Levy,6.3,464480841.0,5.2225531
110000000.0,100.412364,114.0,2968,470490832.0,2015,"['Action', 'Drama', 'Thriller']",Brad Peyton,6.0,360490832.0,4.277189381818181
110000000.0,42.887121,119.0,925,333011068.0,1997,"['Adventure', 'Action', 'Thriller']",Roger Spottiswoode,6.0,223011068.0,3.0273733454545453
110000000.0,23.657284,165.0,1099,215294342.0,2000,"['Drama', 'History', 'War', 'Action']",Roland Emmerich,6.8,105294342.0,1.957221290909091
110000000.0,76.840712,125.0,2124,362744280.0,2004,"['Thriller', 'Crime']",Steven Soderbergh,6.4,252744280.0,3.2976752727272727
110000000.0,44.635452,120.0,2965,478207520.0,2005,"['Action', 'Comedy', 'Drama', 'Thriller']",Doug Liman,6.5,368207520.0,4.347341090909091
110000000.0,103.718387,119.0,3829,295238201.0,2015,"['Adventure', 'Science Fiction', 'Thriller']",Robert Schwentke,6.2,185238201.0,2.6839836454545454
116000000.0,45.616098,170.0,1489,102000000.0,2004,['Drama'],Martin Scorsese,7.0,-14000000.0,0.8793103448275862
112000000.0,22.845143,85.0,621,237382724.0,2010,['Comedy'],Rob Letterman,4.9,125382724.0,2.1194886071428574
120000000.0,31.703608,119.0,1251,227817248.0,2011,"['Action', 'Crime', 'Comedy']",Michel Gondry,5.5,107817248.0,1.8984770666666666
110000000.0,71.510596,102.0,2397,337580051.0,2014,"['Action', 'War']",Noam Murro,6.1,227580051.0,3.0689095545454546
110000000.0,36.65422,103.0,1179,563749323.0,2011,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",Raja Gosnell,5.5,453749323.0,5.124993845454545
110000000.0,19.625972,76.0,389,103951461.0,2004,"['Animation', 'Family']",Will Finn,5.7,-6048539.0,0.9450132818181818
110000000.0,86.105615,121.0,1998,179246868.0,2016,"['Adventure', 'Science Fiction']",Robert Schwentke,5.9,69246868.0,1.6295169818181818
110000000.0,37.195046,127.0,2692,299268508.0,2011,"['Action', 'Science Fiction', 'Drama']",Shawn Levy,6.6,189268508.0,2.7206228
105000000.0,32.473628,105.0,695,347434178.0,2013,"['Fantasy', 'Family', 'Comedy', 'Animation']",Raja Gosnell,5.5,242434178.0,3.308896933333333
160000000.0,23.336875,121.0,434,164508066.0,1997,"['Action', 'Adventure', 'Thriller']",Jan de Bont,4.1,4508066.0,1.0281754125
110000000.0,45.94834,114.0,2303,125537191.0,2013,"['Science Fiction', 'Action', 'Adventure']",Gavin Hood,6.6,15537191.0,1.1412471909090909
110000000.0,48.93337,128.0,2089,383531464.0,2007,"['Action', 'Thriller']",Len Wiseman,6.4,273531464.0,3.486649672727273
93000000.0,138.049577,178.0,8705,871368364.0,2001,"['Adventure', 'Fantasy', 'Action']",Peter Jackson,8.0,778368364.0,9.369552301075268
110000000.0,22.643776,120.0,672,72178895.0,2004,"['Action', 'Adventure', 'Comedy']",Frank Coraci,5.7,-37821105.0,0.6561717727272727
107000000.0,18.866672,157.0,447,87713825.0,2001,['Drama'],Michael Mann,6.7,-19286175.0,0.8197553738317757
23000000.0,18.251129,82.0,366,51751835.0,2003,"['Comedy', 'Fantasy', 'Family']",Bo Welch,4.9,28751835.0,2.2500797826086956
120000000.0,95.914473,115.0,3793,347234916.0,2004,"['Action', 'Science Fiction']",Alex Proyas,6.7,227234916.0,2.8936243
130000000.0,44.490453,144.0,1157,211643158.0,2005,"['Drama', 'Action', 'Adventure', 'History', 'War']",Ridley Scott,6.6,81643158.0,1.6280242923076924
133000000.0,30.475297,84.0,959,300135367.0,1999,"['Animation', 'Fantasy', 'Family', 'Comedy']",Rob Minkoff,5.8,167135367.0,2.256656894736842
105000000.0,62.479574,97.0,1247,267045765.0,2009,"['Romance', 'Family', 'Animation', 'Music']",Ron Clements,6.7,162045765.0,2.543293
108000000.0,167.93287,141.0,7268,630161890.0,2015,"['Drama', 'Adventure', 'Science Fiction']",Ridley Scott,7.6,522161890.0,5.834832314814815
126000000.0,37.68056,136.0,1770,162949164.0,2005,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",Michael Bay,6.5,36949164.0,1.2932473333333334
90000000.0,1.004579,104.0,16,10372291.0,2001,"['Comedy', 'Romance']",Peter Chelsom,3.7,-79627709.0,0.11524767777777778
90000000.0,52.995628,118.0,1485,237202299.0,2000,"['Action', 'Crime', 'Thriller']",Dominic Sena,6.1,147202299.0,2.6355811
103000000.0,95.301296,155.0,5439,457640427.0,2000,"['Action', 'Drama', 'Adventure']",Ridley Scott,7.9,354640427.0,4.443110941747573
102000000.0,65.948959,145.0,2608,358372926.0,2002,"['Action', 'Thriller', 'Science Fiction', 'Mystery']",Steven Spielberg,7.1,256372926.0,3.5134600588235294
100000000.0,132.397737,161.0,5815,876688482.0,2002,"['Adventure', 'Fantasy', 'Family']",Chris Columbus,7.4,776688482.0,8.76688482
150000000.0,88.935165,144.0,3855,599045960.0,2006,"['Adventure', 'Action', 'Thriller']",Martin Campbell,7.3,449045960.0,3.9936397333333336
100000000.0,51.188633,119.0,1243,362211740.0,2001,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",Tim Burton,5.6,262211740.0,3.6221174
100000000.0,101.74155,137.0,4185,520000000.0,1991,"['Action', 'Thriller', 'Science Fiction']",James Cameron,7.7,420000000.0,5.2
80000000.0,33.691694,140.0,1344,214104620.0,2009,"['History', 'Crime', 'Drama']",Michael Mann,6.5,134104620.0,2.67630775
100000000.0,42.361215,157.0,1502,266465037.0,2007,"['Drama', 'Crime']",Ridley Scott,7.4,166465037.0,2.66465037
115000000.0,38.729418,141.0,1116,378882411.0,1994,"['Action', 'Thriller']",James Cameron,6.8,263882411.0,3.2946296608695653
100000000.0,40.597856,106.0,954,150166126.0,2009,"['Thriller', 'Drama', 'Crime']",Tony Scott,6.2,50166126.0,1.50166126
100000000.0,32.389353,98.0,1060,310650585.0,2010,"['Comedy', 'Romance']",Paul Weitz,5.4,210650585.0,3.10650585
100000000.0,24.399642,107.0,1383,170432927.0,2010,"['Action', 'Comedy', 'Crime']",Adam McKay,6.1,70432927.0,1.70432927
100000000.0,24.507987,115.0,543,242295562.0,1996,"['Action', 'Drama', 'Mystery', 'Thriller']",Chuck Russell,5.6,142295562.0,2.42295562
100000000.0,82.121691,165.0,10099,425368238.0,2012,"['Drama', 'Western']",Quentin Tarantino,7.8,325368238.0,4.25368238
100000000.0,46.727941,91.0,1129,100138851.0,1996,"['Drama', 'Animation', 'Family']",Gary Trousdale,6.8,138851.0,1.00138851
100000000.0,51.113717,78.0,1490,169327687.0,2000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Mark Dindal,7.2,69327687.0,1.69327687
100000000.0,53.732892,103.0,2896,312573423.0,2012,"['Action', 'Adventure', 'Thriller']",Simon West,6.1,212573423.0,3.12573423
100000000.0,58.849256,131.0,1926,347451894.0,2004,"['Adventure', 'Action', 'Thriller', 'Mystery']",Jon Turteltaub,6.4,247451894.0,3.47451894
100000000.0,30.863434,104.0,967,249288105.0,2006,"['Fantasy', 'Action', 'Adventure', 'Family']",Stefen Fangmeier,4.9,149288105.0,2.49288105
100000000.0,31.586215,101.0,572,100086793.0,2009,"['Family', 'Fantasy']",Spike Jonze,6.4,86793.0,1.00086793
100000000.0,36.711378,102.0,1121,268426634.0,2013,"['Animation', 'Adventure', 'Family', 'Fantasy']",Chris Wedge,6.4,168426634.0,2.68426634
100000000.0,41.426678,103.0,1699,278731369.0,2010,"['Action', 'Thriller', 'Romance']",Florian Henckel von Donnersmarck,6.0,178731369.0,2.78731369
100000000.0,20.652943,121.0,482,211989043.0,1999,"['Action', 'Fantasy', 'Horror', 'Mystery']",Peter Hyams,5.5,111989043.0,2.11989043
100000000.0,52.792678,143.0,2281,170877916.0,2006,"['Drama', 'Thriller', 'Action']",Edward Zwick,7.3,70877916.0,1.70877916
100000000.0,95.007934,180.0,6571,392000694.0,2013,"['Crime', 'Drama', 'Comedy']",Martin Scorsese,7.9,292000694.0,3.92000694
100000000.0,48.205606,121.0,1498,336529144.0,1995,"['Action', 'Crime', 'Fantasy']",Joel Schumacher,5.2,236529144.0,3.36529144
105000000.0,58.782359,129.0,1560,121214377.0,1997,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Paul Verhoeven,6.7,16214377.0,1.154422638095238
102000000.0,73.872343,172.0,2977,130482868.0,2012,"['Drama', 'Science Fiction']",Tom Tykwer,6.6,28482868.0,1.2792438039215686
80000000.0,37.321848,97.0,703,140073390.0,2010,"['Animation', 'Adventure', 'Family', 'Fantasy']",Zack Snyder,6.5,60073390.0,1.750917375
100000000.0,32.271938,104.0,808,82102379.0,2004,"['Action', 'Crime']",Pitof,4.2,-17897621.0,0.82102379
100000000.0,76.842247,99.0,1680,243400000.0,2014,"['Action', 'Adventure']",Brett Ratner,5.6,143400000.0,2.434
140000000.0,38.924136,95.0,948,109578115.0,2002,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",Ron Clements,7.2,-30421885.0,0.7827008214285714
100000000.0,19.38841,102.0,381,68688831.0,2009,"['Adventure', 'Comedy', 'Science Fiction']",Brad Silberling,5.3,-31311169.0,0.68688831
90000000.0,61.025639,127.0,1795,206172544.0,2014,"['Action', 'Adventure', 'Thriller']",Patrick Hughes,6.1,116172544.0,2.2908060444444445
105000000.0,33.507289,114.0,783,133718711.0,2015,"['Action', 'Crime', 'Thriller']",Ericson Core,5.5,28718711.0,1.2735115333333333
84000000.0,17.815595,94.0,338,51751835.0,2005,"['Fantasy', 'Comedy', 'Family', 'Adventure']",Lawrence Guterman,3.6,-32248165.0,0.6160932738095238
100000000.0,50.767332,122.0,1276,93820758.0,2015,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']",Ron Howard,6.5,-6179242.0,0.93820758
100000000.0,12.092241,95.0,142,7103973.0,2002,"['Action', 'Comedy', 'Science Fiction']",Ron Underwood,4.4,-92896027.0,0.07103973
100000000.0,30.254021,115.0,717,94882889.0,2010,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",Paul Greengrass,6.4,-5117111.0,0.94882889
99000000.0,34.308098,88.0,604,246233113.0,2015,['Animation'],Steve Martino,6.5,147233113.0,2.4872031616161614
10000000.0,3.091077,110.0,73,13835130.0,1997,"['Crime', 'Drama', 'Mystery', 'Thriller']",David Mamet,7.1,3835130.0,1.383513
98000000.0,41.862983,130.0,2206,433013274.0,2001,"['Adventure', 'Action', 'Fantasy']",Stephen Sommers,6.0,335013274.0,4.418502795918367
100000000.0,46.160048,167.0,1910,193772504.0,2002,"['Drama', 'History', 'Crime']",Martin Scorsese,7.1,93772504.0,1.93772504
94000000.0,12.516546,145.0,187,95311434.0,2011,"['Drama', 'History', 'War']",Zhang Yimou,7.1,1311434.0,1.0139514255319149
85000000.0,23.230851,85.0,601,149044513.0,2007,"['Animation', 'Comedy', 'Family']",Ash Brannon,5.9,64044513.0,1.7534648588235293
90000000.0,19.224754,93.0,334,102000000.0,2004,"['Action', 'Comedy', 'Science Fiction']",Frank Oz,5.4,12000000.0,1.1333333333333333
92000000.0,44.455166,144.0,1811,172989651.0,2001,"['Action', 'History', 'War']",Ridley Scott,7.2,80989651.0,1.8803222934782609
23000000.0,16.460356,85.0,578,104907746.0,2012,['Comedy'],Jay Roach,5.6,81907746.0,4.561206347826087
90000000.0,109.528572,126.0,3885,263920180.0,1997,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",Luc Besson,7.3,173920180.0,2.9324464444444445
100000000.0,18.325897,146.0,426,288347692.0,2010,"['Comedy', 'Drama', 'Romance']",Michael Patrick King,5.4,188347692.0,2.88347692
95000000.0,37.054554,89.0,858,76432727.0,2000,"['Adventure', 'Animation', 'Comedy', 'Family']",Don Michael Paul,7.0,-18567273.0,0.8045550210526315
95000000.0,65.229868,88.0,2672,877244782.0,2012,"['Animation', 'Comedy', 'Adventure', 'Family']",Steve Martino,6.2,782244782.0,9.2341556
95000000.0,101.187052,105.0,2374,543514353.0,2015,"['Romance', 'Fantasy', 'Family', 'Drama']",Kenneth Branagh,6.7,448514353.0,5.721203715789474
65000000.0,29.257137,136.0,1065,93525586.0,2009,"['Fantasy', 'Drama']",Peter Jackson,6.6,28525586.0,1.4388551692307692
94000000.0,85.688789,100.0,6122,940335536.0,2003,"['Animation', 'Family']",Andrew Stanton,7.6,846335536.0,10.003569531914893
94000000.0,123.630332,201.0,8064,1118888979.0,2003,"['Adventure', 'Fantasy', 'Action']",Peter Jackson,8.1,1024888979.0,11.903074244680852
